"","subject","session","trial","flanked","distortion","freq","amplitude","spacing","im_name","targ_letter","targ_pos","response","eyemovement","RT","experiment","correct"
"155","TW",1,26," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_9_t_D_2.0.png"," D"," t"," l"," n.a.",0.4267317,"a",0
"156","TW",1,26," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_9_b_N_2.0.png"," N"," b"," b"," n.a.",0.551476,"a",1
"157","TW",1,27," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_6_b_N_2.0.png"," N"," b"," l"," n.a.",0.7524926,"a",0
"158","TW",1,27," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_9_r_D_2.0.png"," D"," r"," r"," n.a.",0.2994184,"a",1
"159","TW",1,27," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_5_b_N_2.0.png"," N"," b"," r"," n.a.",0.4520643,"a",0
"160","TW",1,27," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_9_l_D_2.0.png"," D"," l"," b"," n.a.",0.4546859,"a",0
"161","TW",1,27," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_6_b_H_2.0.png"," H"," b"," r"," n.a.",0.2968194,"a",0
"162","TW",1,27," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_8_l_K_2.0.png"," K"," l"," t"," n.a.",0.5551856,"a",0
"163","TW",1,28," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_2_r_H_2.0.png"," H"," r"," r"," n.a.",0.319634,"a",1
"164","TW",1,28," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_7_r_N_2.0.png"," N"," r"," r"," n.a.",0.2709498,"a",1
"165","TW",1,28," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_2_b_N_2.0.png"," N"," b"," t"," n.a.",0.3932776,"a",0
"166","TW",1,28," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_3_b_K_2.0.png"," K"," b"," r"," n.a.",0.2565029,"a",0
"167","TW",1,28," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_0_t_H_2.0.png"," H"," t"," t"," n.a.",0.3672566,"a",1
"168","TW",1,28," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_6_b_D_2.0.png"," D"," b"," b"," n.a.",0.2970747,"a",1
"169","TW",1,29," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_5_r_K_2.0.png"," K"," r"," l"," n.a.",0.6204907,"a",0
"170","TW",1,29," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_7_t_N_2.0.png"," N"," t"," t"," n.a.",0.3584092,"a",1
"171","TW",1,29," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_4_b_K_2.0.png"," K"," b"," b"," n.a.",0.3312752,"a",1
"172","TW",1,29," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_4_t_D_2.0.png"," D"," t"," l"," n.a.",0.2729963,"a",0
"173","TW",1,29," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_3_l_K_2.0.png"," K"," l"," l"," n.a.",0.5508762,"a",1
"174","TW",1,29," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_3_t_N_2.0.png"," N"," t"," l"," n.a.",0.4527417,"a",0
"175","TW",1,30," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_7_b_D_2.0.png"," D"," b"," t"," n.a.",0.4580738,"a",0
"176","TW",1,30," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_2_t_N_2.0.png"," N"," t"," t"," n.a.",0.3358191,"a",1
"177","TW",1,30," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_6_r_N_2.0.png"," N"," r"," r"," n.a.",0.4499058,"a",1
"178","TW",1,30," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_8_r_D_2.0.png"," D"," r"," b"," n.a.",0.2035818,"a",0
"179","TW",1,30," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_2_b_D_2.0.png"," D"," b"," l"," n.a.",0.6581823,"a",0
"180","TW",1,30," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_6_b_D_2.0.png"," D"," b"," r"," n.a.",0.3856187,"a",0
"181","TW",1,31," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_3_b_H_2.0.png"," H"," b"," b"," n.a.",0.324116,"a",1
"182","TW",1,31," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_3_l_N_2.0.png"," N"," l"," l"," n.a.",0.2821543,"a",1
"183","TW",1,31," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_6_l_K_2.0.png"," K"," l"," l"," n.a.",0.4407281,"a",1
"184","TW",1,31," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_5_t_K_2.0.png"," K"," t"," r"," n.a.",0.1322968,"a",0
"185","TW",1,31," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_0_b_D_2.0.png"," D"," b"," t"," n.a.",0.3365708,"a",0
"186","TW",1,31," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_2_l_H_2.0.png"," H"," l"," b"," n.a.",0.7074611,"a",0
"187","TW",1,32," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_5_t_H_2.0.png"," H"," t"," t"," n.a.",0.3788451,"a",1
"188","TW",1,32," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_0_r_K_2.0.png"," K"," r"," t"," n.a.",0.4646463,"a",0
"189","TW",1,32," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_1_r_H_2.0.png"," H"," r"," t"," n.a.",0.508795,"a",0
"190","TW",1,32," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_5_t_N_2.0.png"," N"," t"," t"," n.a.",0.3018813,"a",1
"191","TW",1,32," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_2_b_K_2.0.png"," K"," b"," t"," n.a.",0.4856003,"a",0
"192","TW",1,32," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_7_b_N_2.0.png"," N"," b"," t"," n.a.",0.5307878,"a",0
"193","TW",1,33," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_0_r_N_2.0.png"," N"," r"," b"," n.a.",0.3558679,"a",0
"194","TW",1,33," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_6_r_H_2.0.png"," H"," r"," t"," n.a.",0.4906465,"a",0
"195","TW",1,33," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_9_l_D_2.0.png"," D"," l"," b"," n.a.",0.7236515,"a",0
"196","TW",1,33," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_9_b_D_2.0.png"," D"," b"," b"," n.a.",0.3252793,"a",1
"197","TW",1,33," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_0_l_N_2.0.png"," N"," l"," b"," n.a.",0.2390489,"a",0
"198","TW",1,33," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_6_t_H_2.0.png"," H"," t"," l"," n.a.",0.5356582,"a",0
"199","TW",1,34," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_4_t_N_2.0.png"," N"," t"," b"," n.a.",0.3774645,"a",0
"200","TW",1,34," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_3_b_N_2.0.png"," N"," b"," b"," n.a.",0.2275346,"a",1
"201","TW",1,34," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_3_l_K_2.0.png"," K"," l"," l"," n.a.",0.3857044,"a",1
"202","TW",1,34," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_2_l_H_2.0.png"," H"," l"," l"," n.a.",0.2762828,"a",1
"203","TW",1,34," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_7_t_H_2.0.png"," H"," t"," r"," n.a.",0.3248312,"a",0
"204","TW",1,34," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_7_t_K_2.0.png"," K"," t"," t"," n.a.",0.8409967,"a",1
"205","TW",1,35," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_2_r_H_2.0.png"," H"," r"," t"," n.a.",0.4249837,"a",0
"206","TW",1,35," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_1_t_N_2.0.png"," N"," t"," b"," n.a.",0.3447251,"a",0
"207","TW",1,35," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_7_l_D_2.0.png"," D"," l"," t"," n.a.",0.4819813,"a",0
"208","TW",1,35," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_1_l_K_2.0.png"," K"," l"," l"," n.a.",0.2717273,"a",1
"209","TW",1,35," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_5_t_K_2.0.png"," K"," t"," b"," n.a.",0.6374304,"a",0
"210","TW",1,35," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_0_r_N_2.0.png"," N"," r"," r"," n.a.",0.4106666,"a",1
"211","TW",1,36," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_2_r_H_2.0.png"," H"," r"," r"," n.a.",0.2226197,"a",1
"212","TW",1,36," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_9_b_D_2.0.png"," D"," b"," b"," n.a.",0.2957976,"a",1
"213","TW",1,36," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_2_t_D_2.0.png"," D"," t"," t"," n.a.",0.4842781,"a",1
"214","TW",1,36," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_9_b_N_2.0.png"," N"," b"," b"," n.a.",0.3001654,"a",1
"215","TW",1,36," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_8_l_K_2.0.png"," K"," l"," l"," n.a.",0.8408213,"a",1
"216","TW",1,36," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_4_t_N_2.0.png"," N"," t"," b"," n.a.",0.4708909,"a",0
"217","TW",1,37," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_4_r_H_2.0.png"," H"," r"," r"," n.a.",0.2577829,"a",1
"218","TW",1,37," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_2_t_N_2.0.png"," N"," t"," t"," n.a.",0.3232163,"a",1
"219","TW",1,37," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_1_t_K_2.0.png"," K"," t"," b"," n.a.",0.4213438,"a",0
"220","TW",1,37," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_1_l_N_2.0.png"," N"," l"," l"," n.a.",0.4028639,"a",1
"221","TW",1,37," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_4_r_H_2.0.png"," H"," r"," l"," n.a.",0.5792556,"a",0
"222","TW",1,37," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_6_t_H_2.0.png"," H"," t"," t"," n.a.",0.4470483,"a",1
"223","TW",1,38," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_4_r_H_2.0.png"," H"," r"," r"," n.a.",0.3169174,"a",1
"224","TW",1,38," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_4_r_D_2.0.png"," D"," r"," t"," n.a.",0.6483834,"a",0
"225","TW",1,38," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_5_t_H_2.0.png"," H"," t"," l"," n.a.",0.4348277,"a",0
"226","TW",1,38," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_9_l_D_2.0.png"," D"," l"," t"," n.a.",0.4671715,"a",0
"227","TW",1,38," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_4_l_H_2.0.png"," H"," l"," b"," n.a.",0.5036651,"a",0
"228","TW",1,38," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_2_l_H_2.0.png"," H"," l"," l"," n.a.",0.5164344,"a",1
"229","TW",1,39," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_3_l_H_2.0.png"," H"," l"," b"," n.a.",0.3012739,"a",0
"230","TW",1,39," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_3_b_K_2.0.png"," K"," b"," b"," n.a.",0.2965264,"a",1
"231","TW",1,39," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_1_r_H_2.0.png"," H"," r"," t"," n.a.",0.343322,"a",0
"232","TW",1,39," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_6_b_K_2.0.png"," K"," b"," b"," n.a.",0.3012999,"a",1
"233","TW",1,39," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_2_b_D_2.0.png"," D"," b"," t"," n.a.",0.5079842,"a",0
"234","TW",1,39," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_4_t_H_2.0.png"," H"," t"," b"," n.a.",0.4799299,"a",0
"235","TW",1,40," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_1_r_D_2.0.png"," D"," r"," r"," n.a.",0.3922993,"a",1
"236","TW",1,40," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_7_l_N_2.0.png"," N"," l"," b"," n.a.",0.3333883,"a",0
"237","TW",1,40," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_9_r_H_2.0.png"," H"," r"," b"," n.a.",0.3076543,"a",0
"238","TW",1,40," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_0_t_D_2.0.png"," D"," t"," r"," n.a.",0.1531597,"a",0
"239","TW",1,40," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_0_b_H_2.0.png"," H"," b"," l"," n.a.",0.4920051,"a",0
"240","TW",1,40," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_8_b_D_2.0.png"," D"," b"," b"," n.a.",0.6502614,"a",1
"241","TW",1,41," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_6_b_K_2.0.png"," K"," b"," b"," n.a.",0.3544994,"a",1
"242","TW",1,41," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_5_b_D_2.0.png"," D"," b"," l"," n.a.",0.3592974,"a",0
"243","TW",1,41," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_9_b_N_2.0.png"," N"," b"," l"," n.a.",0.3303076,"a",0
"244","TW",1,41," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_4_l_H_2.0.png"," H"," l"," l"," n.a.",0.2481743,"a",1
"245","TW",1,41," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_4_l_H_2.0.png"," H"," l"," b"," n.a.",0.3413875,"a",0
"246","TW",1,41," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_8_t_D_2.0.png"," D"," t"," t"," n.a.",0.4970369,"a",1
"247","TW",1,42," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_2_r_H_2.0.png"," H"," r"," r"," n.a.",0.3680742,"a",1
"248","TW",1,42," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_6_t_N_2.0.png"," N"," t"," t"," n.a.",0.3911441,"a",1
"249","TW",1,42," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_3_l_K_2.0.png"," K"," l"," b"," n.a.",0.374747,"a",0
"250","TW",1,42," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_7_r_K_2.0.png"," K"," r"," t"," n.a.",0.4560289,"a",0
"251","TW",1,42," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_1_r_D_2.0.png"," D"," r"," l"," n.a.",0.6016753,"a",0
"252","TW",1,42," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_9_t_K_2.0.png"," K"," t"," b"," n.a.",0.6806235,"a",0
"253","TW",1,43," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_6_t_D_2.0.png"," D"," t"," b"," n.a.",0.343684,"a",0
"254","TW",1,43," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_8_l_N_2.0.png"," N"," l"," l"," n.a.",0.3908038,"a",1
"255","TW",1,43," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_8_t_D_2.0.png"," D"," t"," t"," n.a.",0.3775846,"a",1
"256","TW",1,43," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_3_r_K_2.0.png"," K"," r"," b"," n.a.",0.2955562,"a",0
"257","TW",1,43," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_6_t_K_2.0.png"," K"," t"," t"," n.a.",0.3902728,"a",1
"258","TW",1,43," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_5_t_H_2.0.png"," H"," t"," t"," n.a.",0.6336202,"a",1
"259","TW",1,44," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_7_b_D_2.0.png"," D"," b"," l"," n.a.",0.4205955,"a",0
"260","TW",1,44," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_6_t_D_2.0.png"," D"," t"," t"," n.a.",0.3565796,"a",1
"261","TW",1,44," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_8_r_H_2.0.png"," H"," r"," t"," n.a.",0.6577482,"a",0
"262","TW",1,44," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_1_b_N_2.0.png"," N"," b"," l"," n.a.",0.3057019,"a",0
"263","TW",1,44," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_2_l_N_2.0.png"," N"," l"," l"," n.a.",0.4695017,"a",1
"264","TW",1,44," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_0_r_K_2.0.png"," K"," r"," r"," n.a.",0.4251064,"a",1
"265","TW",1,45," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_8_t_H_2.0.png"," H"," t"," b"," n.a.",0.3274286,"a",0
"266","TW",1,45," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_7_t_N_2.0.png"," N"," t"," t"," n.a.",0.3143437,"a",1
"267","TW",1,45," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_2_b_D_2.0.png"," D"," b"," l"," n.a.",0.4328274,"a",0
"268","TW",1,45," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_9_t_K_2.0.png"," K"," t"," b"," n.a.",0.2129981,"a",0
"269","TW",1,45," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_9_l_K_2.0.png"," K"," l"," l"," n.a.",0.3862106,"a",1
"270","TW",1,45," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_6_t_H_2.0.png"," H"," t"," b"," n.a.",0.4791247,"a",0
"271","TW",1,46," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_7_r_N_2.0.png"," N"," r"," l"," n.a.",0.5024179,"a",0
"272","TW",1,46," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_4_b_D_2.0.png"," D"," b"," b"," n.a.",0.2330835,"a",1
"273","TW",1,46," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_1_r_K_2.0.png"," K"," r"," t"," n.a.",0.4123999,"a",0
"274","TW",1,46," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_3_b_K_2.0.png"," K"," b"," r"," n.a.",0.369059,"a",0
"275","TW",1,46," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_2_l_K_2.0.png"," K"," l"," l"," n.a.",0.4079739,"a",1
"276","TW",1,46," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_8_l_K_2.0.png"," K"," l"," l"," n.a.",0.8713413,"a",1
"277","TW",1,47," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_6_b_N_2.0.png"," N"," b"," b"," n.a.",0.35301,"a",1
"278","TW",1,47," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_3_t_K_2.0.png"," K"," t"," t"," n.a.",0.3722784,"a",1
"279","TW",1,47," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_0_r_D_2.0.png"," D"," r"," b"," n.a.",0.3628571,"a",0
"280","TW",1,47," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_0_r_N_2.0.png"," N"," r"," l"," n.a.",0.549429,"a",0
"281","TW",1,47," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_1_l_H_2.0.png"," H"," l"," b"," n.a.",0.5698005,"a",0
"282","TW",1,47," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_0_t_K_2.0.png"," K"," t"," t"," n.a.",0.6040048,"a",1
"283","TW",1,48," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_2_l_K_2.0.png"," K"," l"," l"," n.a.",0.3780324,"a",1
"284","TW",1,48," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_1_l_D_2.0.png"," D"," l"," l"," n.a.",0.3488482,"a",1
"285","TW",1,48," flanked","RF",4,0.05,2," flanked_rf_freq_4_amplitude_0.05_rep_0_t_D_2.0.png"," D"," t"," l"," n.a.",0.3975949,"a",0
"286","TW",1,48," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_5_r_H_2.0.png"," H"," r"," b"," n.a.",0.3575472,"a",0
"287","TW",1,48," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_5_t_K_2.0.png"," K"," t"," t"," n.a.",0.4223138,"a",1
"288","TW",1,48," flanked","BPN",4,5,2," flanked_bex_freq_4_amplitude_5_rep_8_b_H_2.0.png"," H"," b"," b"," n.a.",0.3672154,"a",1
"289","TW",1,49," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_2_l_N_2.0.png"," N"," l"," l"," n.a.",0.3366716,"a",1
"290","TW",1,49," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_5_r_H_2.0.png"," H"," r"," r"," n.a.",0.2768254,"a",1
"291","TW",1,49," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_6_t_N_2.0.png"," N"," t"," t"," n.a.",0.4874589,"a",1
"292","TW",1,49," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_1_t_D_2.0.png"," D"," t"," t"," n.a.",0.386685,"a",1
"293","TW",1,49," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_7_r_H_2.0.png"," H"," r"," r"," n.a.",0.3557169,"a",1
"294","TW",1,49," flanked","BPN",4,4,2," flanked_bex_freq_4_amplitude_4_rep_8_b_D_2.0.png"," D"," b"," t"," n.a.",0.7318349,"a",0
"295","TW",1,50," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_8_r_N_2.0.png"," N"," r"," r"," n.a.",0.4372812,"a",1
"296","TW",1,50," flanked","BPN",4,2,2," flanked_bex_freq_4_amplitude_2_rep_7_l_N_2.0.png"," N"," l"," b"," n.a.",0.2511163,"a",0
"297","TW",1,50," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_3_b_H_2.0.png"," H"," b"," r"," n.a.",0.4524057,"a",0
"298","TW",1,50," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_8_r_N_2.0.png"," N"," r"," l"," n.a.",0.5028564,"a",0
"299","TW",1,50," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_7_r_N_2.0.png"," N"," r"," r"," n.a.",0.3481242,"a",1
"300","TW",1,50," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_2_l_H_2.0.png"," H"," l"," t"," n.a.",0.6140052,"a",0
"301","TW",1,51," flanked","RF",4,0.275,2," flanked_rf_freq_4_amplitude_0.275_rep_1_l_N_2.0.png"," N"," l"," b"," n.a.",0.5892091,"a",0
"302","TW",1,51," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_6_t_N_2.0.png"," N"," t"," t"," n.a.",0.46318,"a",1
"303","TW",1,51," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_2_t_H_2.0.png"," H"," t"," b"," n.a.",0.2356377,"a",0
"304","TW",1,51," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_1_b_H_2.0.png"," H"," b"," b"," n.a.",0.3974481,"a",1
"305","TW",1,51," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_3_b_N_2.0.png"," N"," b"," t"," n.a.",0.3861389,"a",0
"306","TW",1,51," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_6_t_K_2.0.png"," K"," t"," t"," n.a.",0.5842118,"a",1
"307","TW",1,52," flanked","RF",4,0.5,2," flanked_rf_freq_4_amplitude_0.5_rep_2_l_N_2.0.png"," N"," l"," l"," n.a.",0.4260344,"a",1
"308","TW",1,52," flanked","BPN",4,6,2," flanked_bex_freq_4_amplitude_6_rep_4_b_D_2.0.png"," D"," b"," b"," n.a.",0.3418145,"a",1
"309","TW",1,52," flanked","RF",4,0.2,2," flanked_rf_freq_4_amplitude_0.2_rep_2_t_H_2.0.png"," H"," t"," t"," n.a.",0.3258813,"a",1
"310","TW",1,52," flanked","BPN",4,3,2," flanked_bex_freq_4_amplitude_3_rep_0_b_N_2.0.png"," N"," b"," r"," n.a.",0.3519491,"a",0
"311","TW",1,52," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_7_l_N_2.0.png"," N"," l"," b"," n.a.",0.3357975,"a",0
"312","TW",1,52," flanked","BPN",4,7,2," flanked_bex_freq_4_amplitude_7_rep_0_t_D_2.0.png"," D"," t"," t"," n.a.",0.4523002,"a",1
"313","TW",1,53," flanked","RF",4,0.425,2," flanked_rf_freq_4_amplitude_0.425_rep_7_b_N_2.0.png"," N"," b"," b"," n.a.",0.5900085,"a",1
"314","TW",1,53," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_2_l_N_2.0.png"," N"," l"," b"," n.a.",0.3265969,"a",0
"315","TW",1,53," flanked","RF",4,0.125,2," flanked_rf_freq_4_amplitude_0.125_rep_4_l_K_2.0.png"," K"," l"," t"," n.a.",0.39762,"a",0
"316","TW",1,53," flanked","BPN",4,1,2," flanked_bex_freq_4_amplitude_1_rep_3_t_K_2.0.png"," K"," t"," t"," n.a.",0.3837387,"a",1
"317","TW",1,53," flanked","RF",4,0.35,2," flanked_rf_freq_4_amplitude_0.35_rep_7_r_K_2.0.png"," K"," r"," r"," n.a.",0.3660895,"a",1
